"projectID";"topic";"title"
"101074048";"HORIZON-CL3-2021-FCT-01-01";"Terrorism and other forms of serious crime countered using travel intelligence"
"101058386";"HORIZON-INFRA-2021-TECH-01-01";"Interdisciplinary digital twins for modelling and simulating complex phenomena at the service of research infrastructure communities"
"101073928";"HORIZON-CL3-2021-FCT-01-12";"Online identity theft is countered"
"101073932";"HORIZON-CL3-2021-FCT-01-08";"Fight against trafficking in cultural goods"
"101057436";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101073223";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101069888";"HORIZON-CL5-2021-D2-01-08";"Emerging technologies for a climate neutral Europe"
"101070363";"HORIZON-CL4-2021-HUMAN-01-24";"Tackling gender, race and other biases in AI (RIA)"
"101073037";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101070440";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-10";"AI, Data and Robotics at work (AI, Data and Robotics Partnership) (IA)"
"101058593";"HORIZON-INFRA-2021-EOSC-01-04";"Innovative and customizable services for EOSC"
"101070181";"HORIZON-CL4-2021-HUMAN-01-01";"Verifiable robustness, energy efficiency and transparency for Trustworthy AI: Scientific excellence boosting industrial competitiveness (AI, Data and Robotics Partnership) (RIA)"
"101069820";"HORIZON-CL5-2021-D4-01-02";"Industrialisation of deep renovation workflows for energy-efficient buildings"
"101058384";"HORIZON-CL4-2021-TWIN-TRANSITION-01-08";"Data-driven Distributed Industrial Environments (Made in Europe Partnership) (IA)"
"101070062";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-21";"Next generation quantum sensing technologies (RIA)"
"101046961";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101061424";"HORIZON-CL2-2021-TRANSFORMATIONS-01-05";"Integration of emerging new technologies into education and training"
"101073465";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101069707";"HORIZON-CL5-2021-D2-01-04";"Environmentally sustainable processing techniques applied to large scale electrode and cell component manufacturing for Li ion batteries (Batteries Partnership)"
"101060941";"HORIZON-CL2-2021-HERITAGE-01-01";"Green technologies and materials for cultural heritage"
"101057457";"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)"
"101057404";"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)"
"101069732";"HORIZON-CL4-2021-DATA-01-05";"Future European platforms for the Edge: Meta Operating Systems (RIA)"
"101073957";"HORIZON-CL3-2021-DRS-01-02";"Integrated Disaster Risk Reduction for extreme climate events: from early warning systems to long term adaptation and resilience building"
"101070076";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-09";"AI, Data and Robotics for the Green Deal (AI, Data and Robotics Partnership) (IA)"
"101067621";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061179";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101069689";"HORIZON-CL5-2021-D4-01-04";"Full-scale demonstration of heat upgrade technologies with supply temperature in the range 90 - 160°C"
"101075582";"HORIZON-CL5-2021-D3-02-02";"Sustainability and educational aspects for renewable energy and renewable fuel technologies"
"101058625";"HORIZON-INFRA-2021-SERV-01-06";"Enabling research infrastructure services for better use of imaging data to address challenges in thematic research areas"
"101073963";"HORIZON-CL3-2021-BM-01-04";"Advanced detection of threats and illicit goods in postal and express courier flows"
"101058054";"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)"
"101057294";"HORIZON-CL4-2021-TWIN-TRANSITION-01-07";"Artificial Intelligence for sustainable, agile manufacturing (AI, Data and Robotics - Made in Europe Partnerships) (IA)"
"101060538";"HORIZON-CL6-2021-FARM2FORK-01-08";"Uncovering lock-ins and levers to encourage farmers to move to and stay in sustainable, climate-neutral and biodiversity-friendly farming systems: from experiments to systemic mechanisms"
"101076963";"HORIZON-CL5-2022-D6-01-06";"Predictive safety assessment framework and safer urban environment for vulnerable road users"
"101059267";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101079242";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101059872";"HORIZON-CL6-2021-BIODIV-01-14";"Fostering organic crop breeding"
"101062593";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070679";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-01";"Ultra-low-power, secure processors for edge computing (RIA)"
"101073476";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101059264";"HORIZON-CL6-2021-CLIMATE-01-01";"Improved understanding, observation and monitoring of water resources availability."
"101060765";"HORIZON-CL6-2021-BIODIV-01-15";"Quantify impacts of the trade in raw and processed biomass on ecosystems, for offering new leverage points for biodiversity conservation, along supply chains, to reduce leakage effects"
"101070690";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-07";"Advanced Photonic Integrated Circuits (Photonics Partnership) (RIA)"
"101058589";"HORIZON-CL4-2021-TWIN-TRANSITION-01-01";"AI enhanced robotics systems for smart manufacturing (AI, Data and Robotics - Made in Europe Partnerships) (IA)"
"101059609";"HORIZON-CL6-2021-CLIMATE-01-06";"Resilient livestock farming systems under climate change"
"101064961";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101080022";"HORIZON-CL4-2021-DIGITAL-EMERGING-02-16";"Basic Science for Quantum Technologies (RIA)"
"101060809";"HORIZON-CL2-2021-DEMOCRACY-01-04";"Democratic politics in the EU’s neighbourhood"
"101069515";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-30";"Investing in new emerging quantum computing technologies (RIA)"
"101071224";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101073929";"HORIZON-CL3-2021-SSRI-01-01";"A maturity assessment framework for security technologies"
"101074010";"HORIZON-CL3-2021-FCT-01-06";"Domestic and sexual violence are prevented and combated"
"101073980";"HORIZON-CL3-2021-FCT-01-03";"Disinformation and fake news are combated and trust in the digital world is raised"
"101073876";"HORIZON-CL3-2021-FCT-01-10";"Fight against firearms trafficking"
"101073909";"HORIZON-CL3-2021-INFRA-01-01";"European infrastructures and their autonomy safeguarded against systemic risks"
"101073982";"HORIZON-CL3-2021-DRS-01-05";"Fast deployed mobile laboratories to enhance situational awareness for pandemics and emerging infectious diseases"
"101073795";"HORIZON-CL3-2021-FCT-01-02";"Lawful interception using new and emerging technologies (5G & beyond, quantum computing and encryption)"
"101073985";"HORIZON-CL3-2021-BM-01-01";"Enhanced security and management of borders, maritime environment, activities and transport, by increased surveillance capability, including high altitude, long endurance aerial support"
"101056896";"HORIZON-CL5-2021-D5-01-02";"Nextgen EV components: Integration of advanced power electronics and associated controls (2ZERO)"
"101056883";"HORIZON-HLTH-2021-ENVHLTH-02-02";"Indoor air quality and health"
"101056674";"HORIZON-CL5-2021-D5-01-05";"Greenhouse gas aviation emissions reduction technologies towards climate neutrality by 2050"
"101073821";"HORIZON-CL3-2021-INFRA-01-02";"Ensured infrastructure resilience in case of Pandemics"
"101059260";"HORIZON-CL6-2021-CIRCBIO-01-07";"Microbiomes for bio-based innovation and environmental applications"
"101078935";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101046217";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101069508";"HORIZON-CL5-2021-D2-01-02";"Advanced high-performance Generation 3b (high capacity / high voltage) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101056935";"HORIZON-CL5-2021-D1-01-03";"Maximising the impact and synergy of European climate change research and innovation"
"101062662";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072828";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101069686";"HORIZON-CL5-2021-D2-01-05";"Manufacturing technology development for solid-state batteries (SSB, Generations 4a - 4b batteries) (Batteries Partnership)"
"101070279";"HORIZON-CL4-2021-DATA-01-01";"Technologies and solutions for compliance, privacy preservation, green and responsible data operations (AI, Data and Robotics Partnership) (RIA)"
"101069705";"HORIZON-CL5-2021-D2-01-04";"Environmentally sustainable processing techniques applied to large scale electrode and cell component manufacturing for Li ion batteries (Batteries Partnership)"
"101056740";"HORIZON-CL5-2021-D5-01-01";"Nextgen vehicles: Innovative zero emission BEV architectures for regional medium freight haulage (2ZERO)"
"101060593";"HORIZON-CL6-2021-FARM2FORK-01-04";"Tackling outbreaks of plant pests"
"101062645";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069612";"HORIZON-CL5-2021-D2-01-04";"Environmentally sustainable processing techniques applied to large scale electrode and cell component manufacturing for Li ion batteries (Batteries Partnership)"
"101079136";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101079469";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101061516";"HORIZON-CL2-2021-HERITAGE-01-02";"New ways of participatory management and sustainable financing of museums and other cultural institutions"
"101069765";"HORIZON-CL5-2021-D2-01-02";"Advanced high-performance Generation 3b (high capacity / high voltage) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101056814";"HORIZON-MISS-2021-COOR-01-01";"Coordination of complementary actions for missions"
"101073062";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101057014";"HORIZON-HLTH-2021-ENVHLTH-03-01";"European partnership for the assessment of risks from chemicals (PARC)"
"101069756";"HORIZON-CL5-2021-D2-01-03";"Advanced high-performance Generation 4a, 4b (solid-state) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101056793";"HORIZON-CL2-2021-TRANSFORMATIONS-01-06";"Towards a new normal? Employment and social impacts of changing supply chains and declining trade intensities"
"101060698";"HORIZON-CL6-2021-FARM2FORK-01-16";"Identification, assessment and management of existing and emerging food safety issues"
"101069681";"HORIZON-CL5-2021-D2-01-03";"Advanced high-performance Generation 4a, 4b (solid-state) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101065873";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065785";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101056865";"HORIZON-CL5-2021-D5-01-05";"Greenhouse gas aviation emissions reduction technologies towards climate neutrality by 2050"
"101056841";"HORIZON-CL5-2021-D1-01-05";"Better understanding of the interactions between climate change impacts and risks, mitigation and adaptation options"
"101069717";"HORIZON-CL5-2021-D6-01-03";"Physical and Digital Infrastructure (PDI), connectivity and cooperation enabling and supporting CCAM (CCAM Partnership)"
"101063199";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070086";"HORIZON-CL5-2021-D3-01-03";"Interoperability community"
"101056927";"HORIZON-MISS-2021-CIT-01-01";"Supporting national, regional and local authorities across Europe to prepare for the transition towards climate neutrality within cities"
"101070222";"HORIZON-CL3-2021-CS-01-04";"Scalable privacy-preserving technologies for cross-border federated computation in Europe involving personal data"
"101073951";"HORIZON-CL3-2021-FCT-01-04";"Improved access to fighting crime and terrorism research data"
"101070450";"HORIZON-CL3-2021-CS-01-03";"AI for cybersecurity reinforcement"
"101070118";"HORIZON-CL4-2021-DATA-01-05";"Future European platforms for the Edge: Meta Operating Systems (RIA)"
"101058956";"HORIZON-CL6-2021-BIODIV-01-10";"Demonstration of measures and management for coastal and marine ecosystems restoration and resilience in simplified socio-ecological systems."
"101060309";"HORIZON-CL6-2021-CLIMATE-01-09";"Enhancing science-based knowledge on EU forests’, including old-growth forests, capacities to mitigate climate change"
"101069326";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101045227";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043486";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069276";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101044249";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045273";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101055129";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101055148";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101043907";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054550";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101053033";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101044361";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101055397";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101045661";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044932";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045026";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045517";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054122";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101062032";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101082283";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101054577";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101081970";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101069289";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101069446";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043321";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101067623";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043783";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069190";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101044220";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054365";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101068936";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101044753";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101066777";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101081539";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101069390";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101100597";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101043465";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045453";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043451";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101055412";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054664";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101052785";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101043637";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101064696";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043225";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043238";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069235";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043428";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044434";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101055423";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101069218";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101045774";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054460";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054787";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054731";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101062180";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101063037";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101045660";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044243";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045083";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054687";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101081888";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101043753";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045225";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054883";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101045346";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045534";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054345";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054564";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101061967";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101069260";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101061820";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101053296";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101043364";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101052783";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054704";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101069459";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101054659";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101081690";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044076";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044424";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044526";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101054527";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101069377";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101082020";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101082277";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044202";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069470";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
